CustomerID,Age,Gender,MaritalStatus,IncomeLevel,transaction_count,total_spent,avg_spent,median_spent,max_spent,min_spent,spend_std,unique_product_categories,weekend_transaction_rate,days_since_last_transaction,transaction_history_days,transactions_per_active_day,tx_category_count_Books,tx_category_count_Clothing,tx_category_count_Electronics,tx_category_count_Furniture,tx_category_count_Groceries,service_interaction_count,unresolved_interaction_count,complaint_count,unresolved_rate,days_since_last_service_interaction,service_history_days,service_type_count_Complaint,service_type_count_Feedback,service_type_count_Inquiry,service_resolution_count_Resolved,service_resolution_count_Unresolved,LoginFrequency,ServiceUsage,days_since_last_login,ChurnStatus,avg_spend_per_login,service_interactions_per_transaction,complaints_per_transaction,low_login_frequency_flag
780,67,M,Widowed,Medium,7,2107.59,301.0842857142857,336.49,456.25,55.87,143.21484604806662,5,0.14285714285714285,29,316,0.022082018927444796,1,2,2,1,1,1.0,1.0,1.0,1.0,110.0,0.0,1.0,0.0,0.0,0.0,1.0,39,Mobile App,73,0,54.040769230769236,0.14285714285714285,0.14285714285714285,0
781,64,F,Married,High,2,548.61,274.305,274.305,455.23,93.38,255.86658877235223,1,0.5,164,150,0.013245033112582781,0,2,0,0,0,1.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,1.0,1.0,0.0,22,Mobile App,337,0,24.936818181818182,0.5,0.0,0
782,47,M,Single,Low,5,1042.79,208.558,221.51,308.14,18.26,116.62075038345448,4,0.4,77,244,0.02040816326530612,1,1,2,1,0,1.0,1.0,0.0,1.0,169.0,0.0,0.0,1.0,0.0,0.0,1.0,11,Mobile App,115,1,94.7990909090909,0.2,0.0,0
783,21,F,Widowed,Low,6,1133.6799999999998,188.94666666666663,143.99,398.63,56.92,144.3449300345068,2,0.3333333333333333,69,279,0.02142857142857143,0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,Website,143,0,75.57866666666665,0.0,0.0,0
784,28,M,Single,Medium,4,1567.71,391.9275,388.13,479.86,311.59,71.20731534283071,3,0.0,85,192,0.02072538860103627,1,0,1,0,2,2.0,1.0,0.0,0.5,246.0,48.0,0.0,2.0,0.0,1.0,1.0,13,Online Banking,144,0,120.59307692307692,0.5,0.0,0
785,38,F,Widowed,Medium,7,1960.77,280.11,288.14,492.58,148.88,114.30656324113677,4,0.42857142857142855,12,140,0.04964539007092199,1,0,1,3,2,1.0,0.0,0.0,0.0,281.0,0.0,0.0,1.0,0.0,1.0,0.0,33,Online Banking,84,0,59.417272727272724,0.14285714285714285,0.0,0
786,60,F,Widowed,Low,9,2141.4,237.93333333333334,182.47,492.41,149.22,110.5837572837892,5,0.1111111111111111,58,304,0.029508196721311476,1,2,2,3,1,2.0,1.0,0.0,0.5,148.0,207.0,0.0,2.0,0.0,1.0,1.0,46,Mobile App,112,0,46.55217391304348,0.2222222222222222,0.0,0
787,19,M,Married,Low,8,1255.38,156.9225,156.52,315.0,5.76,121.15480766947951,4,0.125,37,327,0.024390243902439025,4,1,1,2,0,2.0,1.0,2.0,0.5,64.0,42.0,2.0,0.0,0.0,1.0,1.0,14,Website,235,0,89.67,0.25,0.25,0
788,38,M,Widowed,Low,5,1041.15,208.23000000000002,148.67,468.7,29.93,186.14603044384268,2,0.0,10,224,0.022222222222222223,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,Online Banking,133,1,26.696153846153848,0.0,0.0,0
789,34,F,Widowed,High,8,1755.6999999999998,219.46249999999998,192.69,453.78,24.26,152.16152890455402,5,0.125,0,313,0.025477707006369428,1,2,3,1,1,2.0,0.0,1.0,0.0,162.0,73.0,1.0,1.0,0.0,2.0,0.0,2,Website,102,1,877.8499999999999,0.25,0.125,1
790,60,M,Widowed,Medium,9,2782.16,309.12888888888887,350.35,437.03,73.32,131.93991373390807,4,0.1111111111111111,31,239,0.0375,1,3,2,0,3,1.0,0.0,0.0,0.0,141.0,0.0,0.0,1.0,0.0,1.0,0.0,10,Website,247,0,278.216,0.1111111111111111,0.0,0
791,68,F,Divorced,Low,2,441.32,220.66,220.66,330.03,111.29,154.67253731674538,2,0.0,68,235,0.00847457627118644,0,1,1,0,0,2.0,0.0,0.0,0.0,48.0,255.0,0.0,1.0,1.0,2.0,0.0,42,Website,10,1,10.507619047619048,1.0,0.0,0
792,46,F,Single,Medium,5,1381.17,276.23400000000004,297.18,343.51,164.41,76.43826024969434,3,0.0,12,243,0.020491803278688523,2,2,1,0,0,2.0,1.0,0.0,0.5,10.0,219.0,0.0,1.0,1.0,1.0,1.0,30,Online Banking,147,0,46.039,0.4,0.0,0
793,44,F,Married,High,6,1189.15,198.1916666666667,138.04000000000002,433.81,25.55,178.9373153276495,3,0.16666666666666666,167,136,0.043795620437956206,2,1,3,0,0,1.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,1.0,1.0,0.0,32,Website,78,0,37.1609375,0.16666666666666666,0.0,0
794,41,F,Married,Low,6,2430.75,405.125,403.305,496.91,300.0,73.72567388637422,4,0.3333333333333333,30,325,0.018404907975460124,2,1,1,0,2,2.0,0.0,2.0,0.0,224.0,25.0,2.0,0.0,0.0,2.0,0.0,9,Website,222,0,270.0833333333333,0.3333333333333333,0.3333333333333333,1
795,66,F,Married,Medium,4,993.04,248.26,239.615,492.61,21.2,192.86823706008894,3,0.0,102,137,0.028985507246376812,1,2,1,0,0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,1.0,0.0,48,Online Banking,0,0,20.688333333333333,0.25,0.0,0
796,20,M,Widowed,High,9,2309.95,256.6611111111111,293.05,457.81,5.4,168.30209843050417,5,0.3333333333333333,35,319,0.028125,3,1,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,Website,325,0,144.371875,0.0,0.0,0
797,56,M,Single,Low,4,922.22,230.555,191.20999999999998,459.8,80.0,172.37389912628885,2,0.5,26,298,0.013377926421404682,0,0,3,1,0,1.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,1.0,1.0,0.0,39,Website,2,0,23.64666666666667,0.25,0.0,0
798,27,M,Divorced,Medium,6,953.9499999999999,158.99166666666665,174.875,293.43,36.01,93.4221261622035,3,0.5,61,232,0.02575107296137339,3,1,0,2,0,2.0,0.0,0.0,0.0,273.0,7.0,0.0,2.0,0.0,2.0,0.0,5,Mobile App,218,0,190.79,0.3333333333333333,0.0,1
799,20,F,Divorced,Low,4,912.13,228.0325,265.21500000000003,274.28,107.42,80.55208889284002,2,0.0,103,202,0.019704433497536946,0,0,0,2,2,1.0,1.0,0.0,1.0,334.0,0.0,0.0,1.0,0.0,0.0,1.0,46,Mobile App,362,1,19.82891304347826,0.25,0.0,0
800,62,M,Married,Medium,5,1213.09,242.618,312.15,393.55,31.75,168.83857518351667,3,0.0,9,295,0.016891891891891893,0,2,2,0,1,2.0,1.0,1.0,0.5,89.0,77.0,1.0,0.0,1.0,1.0,1.0,15,Online Banking,217,0,80.87266666666666,0.4,0.2,0
801,59,M,Single,Medium,7,1621.99,231.71285714285713,199.24,454.68,60.96,137.15432180750335,4,0.2857142857142857,1,359,0.019444444444444445,2,3,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,Website,117,0,405.4975,0.0,0.0,1
802,43,M,Divorced,High,2,504.29,252.145,252.145,434.72,69.57,258.20004115026785,1,0.0,26,153,0.012987012987012988,0,2,0,0,0,2.0,1.0,0.0,0.5,76.0,237.0,0.0,0.0,2.0,1.0,1.0,24,Mobile App,115,0,21.012083333333333,1.0,0.0,0
803,54,F,Married,High,8,2136.39,267.04875,287.91499999999996,464.17,64.82,140.117840042638,4,0.25,5,353,0.022598870056497175,3,1,1,3,0,1.0,1.0,0.0,1.0,38.0,0.0,0.0,1.0,0.0,0.0,1.0,25,Website,47,0,85.45559999999999,0.125,0.0,0
804,44,M,Divorced,High,7,2218.53,316.9328571428572,365.09,461.38,144.15,134.28996285579026,4,0.7142857142857143,20,250,0.027888446215139442,0,3,1,1,2,1.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,1.0,1.0,0.0,37,Website,12,0,59.96027027027028,0.14285714285714285,0.0,0
805,22,M,Divorced,High,6,1100.6200000000001,183.4366666666667,137.79500000000002,463.45,30.76,164.4505297853025,4,0.0,2,272,0.02197802197802198,0,1,2,1,2,1.0,0.0,1.0,0.0,204.0,0.0,1.0,0.0,0.0,1.0,0.0,24,Website,348,0,45.859166666666674,0.16666666666666666,0.16666666666666666,0
806,59,M,Single,High,3,421.3,140.43333333333334,100.31,266.12,54.87,111.19375896754877,3,0.3333333333333333,55,83,0.03571428571428571,1,1,1,0,0,1.0,0.0,1.0,0.0,185.0,0.0,1.0,0.0,0.0,1.0,0.0,42,Online Banking,133,1,10.030952380952382,0.3333333333333333,0.3333333333333333,0
807,28,F,Married,Medium,4,1217.41,304.3525,316.105,465.22,119.98,146.50153341063248,3,0.25,42,94,0.042105263157894736,0,0,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,Mobile App,306,1,93.64692307692309,0.0,0.0,0
808,30,M,Divorced,High,6,1759.63,293.2716666666667,301.025,499.57,39.63,182.58098174965176,2,0.16666666666666666,85,266,0.02247191011235955,0,4,0,0,2,2.0,1.0,0.0,0.5,69.0,189.0,0.0,2.0,0.0,1.0,1.0,20,Online Banking,135,0,87.98150000000001,0.3333333333333333,0.0,0
809,58,F,Widowed,Medium,9,1482.3600000000001,164.70666666666668,78.62,431.04,11.26,160.03823129177604,5,0.1111111111111111,24,328,0.02735562310030395,2,3,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Mobile App,324,0,296.47200000000004,0.0,0.0,1
810,51,F,Widowed,Medium,4,1290.08,322.52,287.15999999999997,461.0,254.76,93.74779819636653,3,0.25,112,234,0.01702127659574468,2,1,1,0,0,1.0,0.0,1.0,0.0,116.0,0.0,1.0,0.0,0.0,1.0,0.0,20,Online Banking,317,0,64.50399999999999,0.25,0.25,0
811,55,M,Divorced,Low,2,871.11,435.555,435.555,441.85,429.26,8.902474375138656,2,0.5,265,34,0.05714285714285714,0,0,1,1,0,1.0,0.0,1.0,0.0,192.0,0.0,1.0,0.0,0.0,1.0,0.0,18,Online Banking,267,0,48.395,0.5,0.5,0
812,57,F,Single,Medium,7,2042.29,291.7557142857143,288.81,459.89,111.75,127.33154988155172,4,0.0,12,196,0.03553299492385787,2,0,1,1,3,2.0,0.0,1.0,0.0,170.0,175.0,1.0,1.0,0.0,2.0,0.0,39,Mobile App,297,1,52.366410256410255,0.2857142857142857,0.14285714285714285,0
813,50,M,Single,Medium,8,2206.29,275.78625,310.08000000000004,460.83,35.03,160.46812045988628,4,0.125,7,310,0.02572347266881029,5,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,Website,23,0,45.026326530612245,0.0,0.0,0
814,51,F,Divorced,High,9,1650.27,183.36333333333334,183.15,360.71,65.05,106.33215600184171,5,0.3333333333333333,41,250,0.035856573705179286,3,1,3,1,1,2.0,0.0,0.0,0.0,117.0,4.0,0.0,1.0,1.0,2.0,0.0,3,Online Banking,223,0,550.09,0.2222222222222222,0.0,1
815,44,M,Single,Medium,2,493.38,246.69,246.69,475.29,18.09,323.28922035848956,2,0.5,14,324,0.006153846153846154,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,Online Banking,132,0,11.213181818181818,0.0,0.0,0
816,53,M,Single,High,8,1299.37,162.42125,148.5,416.07,14.1,133.4747673786537,4,0.25,66,184,0.043243243243243246,3,1,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,Online Banking,72,0,41.91516129032258,0.0,0.0,0
817,43,F,Widowed,Medium,4,337.9,84.475,82.28,153.21,20.13,55.931911285061595,2,0.25,134,225,0.017699115044247787,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,Website,14,0,11.263333333333332,0.0,0.0,0
818,68,M,Married,Medium,8,1295.74,161.9675,151.0,264.65,76.13,68.16347424705236,3,0.125,15,333,0.023952095808383235,0,5,2,0,1,1.0,0.0,1.0,0.0,45.0,0.0,1.0,0.0,0.0,1.0,0.0,41,Online Banking,283,0,31.603414634146343,0.125,0.125,0
819,42,F,Married,High,5,985.26,197.052,241.79,251.83,58.98,80.78944621669343,4,0.4,57,166,0.029940119760479042,1,1,1,2,0,1.0,1.0,0.0,1.0,126.0,0.0,0.0,1.0,0.0,0.0,1.0,24,Website,239,0,41.0525,0.2,0.0,0
820,36,M,Divorced,Low,2,566.46,283.23,283.23,408.6,157.86,177.29995431471494,2,0.0,54,112,0.017699115044247787,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Online Banking,114,0,113.292,0.0,0.0,1
821,38,F,Divorced,Medium,2,304.95,152.475,152.475,179.44,125.51,38.1342687093905,2,1.0,112,210,0.009478672985781991,0,0,1,1,0,1.0,0.0,1.0,0.0,214.0,0.0,1.0,0.0,0.0,1.0,0.0,20,Mobile App,195,0,15.247499999999999,0.5,0.5,0
822,48,F,Divorced,Medium,9,2275.24,252.8044444444444,227.11,485.9,39.66,136.83791370734127,4,0.5555555555555556,133,201,0.04455445544554455,3,1,0,2,3,2.0,2.0,1.0,1.0,207.0,128.0,1.0,0.0,1.0,0.0,2.0,24,Mobile App,336,0,94.80166666666666,0.2222222222222222,0.1111111111111111,0
823,46,F,Widowed,High,3,651.38,217.12666666666667,223.74,301.06,126.58,87.42779725769907,3,0.3333333333333333,125,200,0.014925373134328358,0,0,1,1,1,1.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,1.0,1.0,0.0,17,Online Banking,0,1,38.31647058823529,0.3333333333333333,0.0,0
824,26,F,Widowed,High,1,318.01,318.01,318.01,318.01,318.01,0.0,1,0.0,169,0,1.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,Online Banking,330,0,39.75125,0.0,0.0,1
825,36,F,Single,Low,9,1087.05,120.78333333333333,58.5,312.35,22.44,119.04993343131277,3,0.4444444444444444,27,307,0.02922077922077922,4,3,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Website,50,0,51.76428571428571,0.0,0.0,0
826,43,M,Widowed,Low,6,1099.45,183.24166666666667,125.67500000000001,442.76,55.47,144.51959056358643,4,0.16666666666666666,113,198,0.03015075376884422,1,2,2,1,0,1.0,1.0,1.0,1.0,220.0,0.0,1.0,0.0,0.0,0.0,1.0,14,Mobile App,166,1,78.53214285714286,0.16666666666666666,0.16666666666666666,0
827,42,M,Married,Low,6,2317.93,386.32166666666666,399.025,491.34,257.5,83.3802255733736,4,0.5,16,284,0.021052631578947368,2,1,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,Online Banking,83,1,60.998157894736835,0.0,0.0,0
828,57,F,Widowed,Medium,4,1361.59,340.3975,376.91499999999996,428.95,178.81,112.47816895587637,3,0.25,55,124,0.032,0,1,1,2,0,1.0,1.0,0.0,1.0,156.0,0.0,0.0,1.0,0.0,0.0,1.0,32,Online Banking,80,0,42.5496875,0.25,0.0,0
829,60,M,Divorced,Medium,1,144.37,144.37,144.37,144.37,144.37,0.0,1,0.0,144,0,1.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,Online Banking,201,0,4.010277777777778,0.0,0.0,0
830,46,M,Married,High,2,395.99,197.995,197.995,381.86,14.13,260.02437664572915,2,1.0,69,43,0.045454545454545456,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,Website,167,0,9.899750000000001,0.0,0.0,0
831,42,F,Single,High,8,1417.95,177.24375,212.895,291.46,34.36,96.09419172836915,4,0.25,20,333,0.023952095808383235,2,2,0,3,1,1.0,1.0,0.0,1.0,185.0,0.0,0.0,0.0,1.0,0.0,1.0,4,Mobile App,119,1,354.4875,0.125,0.0,1
832,36,F,Married,High,5,1463.62,292.724,351.83,462.27,81.79,155.4063254182403,3,0.0,39,259,0.019230769230769232,1,1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Website,131,0,69.69619047619047,0.0,0.0,0
833,21,F,Widowed,Low,5,1000.79,200.158,166.99,480.2,42.67,166.28276871041086,3,0.6,52,291,0.017123287671232876,0,1,3,1,0,1.0,1.0,0.0,1.0,251.0,0.0,0.0,0.0,1.0,0.0,1.0,25,Mobile App,108,0,40.0316,0.2,0.0,0
834,62,F,Widowed,Low,5,1521.8600000000001,304.372,300.0,486.18,42.37,175.28300251307883,3,0.2,13,310,0.01607717041800643,2,0,1,2,0,1.0,1.0,0.0,1.0,253.0,0.0,0.0,0.0,1.0,0.0,1.0,45,Mobile App,40,0,33.81911111111111,0.2,0.0,0
835,37,M,Single,Low,5,825.2,165.04000000000002,158.49,302.59,82.55,87.27290186535565,4,0.4,97,213,0.02336448598130841,1,0,1,2,1,1.0,0.0,1.0,0.0,39.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Mobile App,163,0,825.2,0.2,0.2,1
836,63,M,Divorced,Medium,6,1130.44,188.40666666666667,152.28,437.15,32.68,166.74244146787183,2,0.16666666666666666,166,193,0.030927835051546393,0,0,4,2,0,2.0,0.0,1.0,0.0,101.0,2.0,1.0,1.0,0.0,2.0,0.0,47,Mobile App,208,1,24.051914893617024,0.3333333333333333,0.16666666666666666,0
837,18,F,Single,Medium,7,1600.01,228.57285714285715,218.92,387.2,70.87,144.30799385507441,4,0.0,57,282,0.024734982332155476,0,3,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,Website,127,0,123.0776923076923,0.0,0.0,0
838,28,M,Single,High,9,1729.93,192.21444444444444,142.05,466.26,30.05,154.9076299856717,5,0.0,10,303,0.029605263157894735,3,1,3,1,1,2.0,1.0,1.0,0.5,70.0,56.0,1.0,1.0,0.0,1.0,1.0,16,Online Banking,362,0,108.120625,0.2222222222222222,0.1111111111111111,0
839,21,M,Single,Low,5,1182.6,236.51999999999998,253.65,382.76,58.22,116.80377455373606,4,0.2,15,248,0.020080321285140562,0,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,Mobile App,186,0,40.779310344827586,0.0,0.0,0
840,24,F,Single,Medium,5,997.8299999999999,199.56599999999997,128.71,499.39,14.76,187.139162470072,2,0.2,7,228,0.021834061135371178,0,0,1,0,4,1.0,0.0,1.0,0.0,340.0,0.0,1.0,0.0,0.0,1.0,0.0,39,Mobile App,190,0,25.585384615384612,0.2,0.2,0
841,45,M,Widowed,Low,8,1829.46,228.6825,268.745,404.29,30.82,145.31214714242873,4,0.125,17,344,0.02318840579710145,1,1,2,4,0,1.0,1.0,0.0,1.0,263.0,0.0,0.0,1.0,0.0,0.0,1.0,29,Website,149,1,63.0848275862069,0.125,0.0,0
842,53,M,Divorced,Medium,8,2806.69,350.83625,391.125,421.85,191.11,81.01274431267854,3,0.25,27,323,0.024691358024691357,2,2,0,0,4,1.0,0.0,1.0,0.0,147.0,0.0,1.0,0.0,0.0,1.0,0.0,12,Mobile App,277,0,233.89083333333335,0.125,0.125,0
843,24,F,Married,Low,5,1069.53,213.906,248.84,303.04,104.61,81.37169059322781,4,0.8,28,282,0.0176678445229682,2,1,0,1,1,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,31,Website,327,0,34.50096774193548,0.2,0.2,0
844,37,M,Divorced,Medium,6,1505.23,250.87166666666667,224.665,474.15,30.25,178.09779329533163,4,0.16666666666666666,28,275,0.021739130434782608,1,2,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Mobile App,61,0,75.2615,0.0,0.0,0
845,52,M,Divorced,Medium,8,2238.86,279.8575,300.98,404.14,62.8,116.35655126132163,5,0.375,8,333,0.023952095808383235,2,2,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,Online Banking,316,0,63.96742857142858,0.0,0.0,0
846,68,M,Single,Medium,5,1667.48,333.496,331.94,465.26,249.52,89.84006973505753,2,0.4,42,285,0.017482517482517484,0,2,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,Mobile App,103,0,40.670243902439026,0.0,0.0,0
847,68,F,Divorced,Medium,6,1672.9299999999998,278.82166666666666,267.045,470.34,67.37,154.2647580514314,5,0.3333333333333333,136,204,0.02926829268292683,1,1,1,1,2,2.0,0.0,1.0,0.0,166.0,157.0,1.0,0.0,1.0,2.0,0.0,28,Online Banking,39,0,59.747499999999995,0.3333333333333333,0.16666666666666666,0
848,56,F,Single,High,2,690.1600000000001,345.08000000000004,345.08000000000004,407.35,282.81,88.06307852897267,2,0.0,54,12,0.15384615384615385,0,0,1,1,0,2.0,1.0,0.0,0.5,117.0,59.0,0.0,1.0,1.0,1.0,1.0,35,Mobile App,362,1,19.718857142857146,1.0,0.0,0
849,38,M,Married,Low,5,830.54,166.108,187.97,269.99,20.62,92.48774632349954,4,0.6,20,127,0.0390625,0,1,1,2,1,2.0,1.0,1.0,0.5,75.0,142.0,1.0,0.0,1.0,1.0,1.0,29,Website,345,0,28.639310344827585,0.4,0.2,0
850,61,F,Single,Medium,1,38.12,38.12,38.12,38.12,38.12,0.0,1,0.0,262,0,1.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,Mobile App,133,1,0.8663636363636363,0.0,0.0,0
851,18,M,Married,Medium,2,580.18,290.09,290.09,301.65,278.53,16.348308781032983,1,0.5,16,68,0.028985507246376812,0,0,2,0,0,1.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,1.0,1.0,0.0,39,Online Banking,336,0,14.876410256410255,0.5,0.0,0
852,54,F,Divorced,Low,4,569.13,142.2825,137.825,213.86,79.62,64.61007267962687,2,0.25,14,310,0.012861736334405145,3,1,0,0,0,1.0,1.0,1.0,1.0,168.0,0.0,1.0,0.0,0.0,0.0,1.0,29,Mobile App,99,0,19.625172413793102,0.25,0.25,0
853,63,M,Single,Medium,3,1178.95,392.98333333333335,415.66,446.06,317.23,67.34215346522068,3,0.6666666666666666,154,160,0.018633540372670808,1,1,0,1,0,1.0,1.0,1.0,1.0,214.0,0.0,1.0,0.0,0.0,0.0,1.0,34,Website,30,0,34.675000000000004,0.3333333333333333,0.3333333333333333,0
854,59,F,Widowed,Medium,1,47.85,47.85,47.85,47.85,47.85,0.0,1,0.0,60,0,1.0,0,0,0,1,0,2.0,1.0,0.0,0.5,31.0,305.0,0.0,0.0,2.0,1.0,1.0,10,Mobile App,172,0,4.785,2.0,0.0,0
855,20,M,Married,Low,8,2656.16,332.02,329.495,425.26,201.95,70.20056837376747,4,0.25,51,312,0.025559105431309903,3,0,2,1,2,2.0,1.0,0.0,0.5,17.0,291.0,0.0,2.0,0.0,1.0,1.0,37,Online Banking,97,0,71.7881081081081,0.25,0.0,0
856,51,M,Divorced,High,3,524.36,174.78666666666666,214.57,278.02,31.77,127.85460818184588,2,0.3333333333333333,90,107,0.027777777777777776,2,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,Website,227,0,10.924166666666666,0.0,0.0,0
857,30,F,Married,High,1,379.0,379.0,379.0,379.0,379.0,0.0,1,1.0,168,0,1.0,0,0,0,1,0,1.0,0.0,0.0,0.0,211.0,0.0,0.0,1.0,0.0,1.0,0.0,7,Mobile App,174,1,54.142857142857146,1.0,0.0,1
858,33,M,Single,Medium,2,224.33,112.165,112.165,202.77,21.56,128.1348198188143,1,0.5,86,26,0.07407407407407407,0,2,0,0,0,2.0,0.0,1.0,0.0,145.0,16.0,1.0,0.0,1.0,2.0,0.0,9,Website,145,0,24.925555555555558,1.0,0.5,1
859,51,M,Widowed,High,9,2320.9,257.8777777777778,264.05,464.12,39.51,129.92819303155278,4,0.4444444444444444,7,312,0.02875399361022364,1,4,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,Website,160,0,145.05625,0.0,0.0,0
860,41,F,Married,High,2,410.36,205.18,205.18,382.2,28.16,250.34408481128528,2,0.0,24,218,0.0091324200913242,1,0,1,0,0,2.0,1.0,0.0,0.5,269.0,47.0,0.0,2.0,0.0,1.0,1.0,21,Mobile App,218,0,19.540952380952383,1.0,0.0,0
861,30,F,Married,Medium,2,258.79,129.395,129.395,165.78,93.01,51.45616046694505,2,0.0,31,224,0.008888888888888889,1,0,1,0,0,1.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,1.0,1.0,0.0,14,Website,229,0,18.485000000000003,0.5,0.0,0
862,23,M,Married,Medium,6,1581.13,263.5216666666667,285.08000000000004,330.92,189.7,57.59857443259049,4,0.16666666666666666,14,320,0.018691588785046728,1,0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Online Banking,299,0,790.565,0.0,0.0,1
863,56,M,Divorced,High,7,1031.04,147.29142857142855,141.51,360.91,10.28,126.2463899719607,5,0.7142857142857143,34,329,0.021212121212121213,1,2,1,1,2,2.0,1.0,0.0,0.5,184.0,70.0,0.0,0.0,2.0,1.0,1.0,26,Online Banking,78,0,39.65538461538461,0.2857142857142857,0.0,0
864,19,M,Widowed,Medium,7,1537.15,219.59285714285716,188.73,427.48,41.2,140.10641761583537,5,0.42857142857142855,10,335,0.020833333333333332,2,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,Website,286,0,45.21029411764706,0.0,0.0,0
865,28,F,Widowed,Medium,9,2739.69,304.41,280.38,488.9,153.05,116.69302539140891,4,0.2222222222222222,110,242,0.037037037037037035,2,4,0,1,2,1.0,1.0,0.0,1.0,70.0,0.0,0.0,0.0,1.0,0.0,1.0,47,Mobile App,204,0,58.291276595744684,0.1111111111111111,0.0,0
866,24,F,Widowed,High,2,440.09000000000003,220.04500000000002,220.04500000000002,322.66,117.43,145.11952470291516,1,0.5,167,16,0.11764705882352941,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,Website,5,0,8.981428571428571,0.0,0.0,0
867,24,M,Married,Low,6,985.19,164.19833333333335,114.965,497.4,21.62,178.76774534760645,3,0.16666666666666666,21,340,0.017595307917888565,3,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Website,11,0,54.732777777777784,0.0,0.0,0
868,56,M,Married,High,6,1858.01,309.66833333333335,342.27,385.35,139.2,93.3288659347507,4,0.3333333333333333,61,283,0.02112676056338028,3,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,Website,162,0,154.83416666666668,0.0,0.0,0
869,56,M,Married,High,7,1708.06,244.00857142857143,197.63,477.36,30.29,191.67498232064364,4,0.2857142857142857,78,250,0.027888446215139442,1,0,1,1,4,2.0,1.0,1.0,0.5,142.0,62.0,1.0,1.0,0.0,1.0,1.0,19,Online Banking,16,1,89.8978947368421,0.2857142857142857,0.14285714285714285,0
